"","iso3","country","hdicode","year","hdi","le","eys","mys","gnipc"
"2830","MNG","Mongolia","High",2014,0.735,69.047,14.47539192,10.47290993,10320.11966
"2831","MNG","Mongolia","High",2015,0.739,69.498,14.48235745,10.58069491,10356.12894
"2832","MNG","Mongolia","High",2016,0.741,69.865,14.48932298,10.6884799,10266.59836
"2833","MNG","Mongolia","High",2017,0.742,70.237,14.49628851,10.79626489,9829.690086
"2834","MNG","Mongolia","High",2018,0.754,71.199,14.50325404,10.90404987,10981.62535
"2835","MNG","Mongolia","High",2019,0.749,71.822,14.51021957,10.1638751,11073.97333
"2836","MNG","Mongolia","High",2020,0.74,72.141,14.51719515,9.423700333,10575.03908
"2837","MNG","Mongolia","High",2021,0.73,70.975,14.51719515,9.423700333,9747.023192
"2838","MNG","Mongolia","High",2022,0.741,72.667,14.51719515,9.423700333,10350.86141
"2839","MAR","Morocco","Medium",1990,0.448,62.448,6.382909775,2.11,3999.676758
"2840","MAR","Morocco","Medium",1991,0.454,62.946,6.373549938,2.22,4205.175293
"2841","MAR","Morocco","Medium",1992,0.459,63.401,6.500289917,2.33,4063.695801
"2842","MAR","Morocco","Medium",1993,0.465,63.872,6.738800049,2.44,3945.784424
"2843","MAR","Morocco","Medium",1994,0.477,64.346,7.013629913,2.55,4321.581543
"2844","MAR","Morocco","Medium",1995,0.481,64.736,7.261839867,2.66,4007.58252
"2845","MAR","Morocco","Medium",1996,0.493,65.238,7.432979822,2.78,4472.651855
"2846","MAR","Morocco","Medium",1997,0.497,65.629,7.604119778,2.9,4333.90918
"2847","MAR","Morocco","Medium",1998,0.505,66.018,7.678740025,3.02,4610.281738
"2848","MAR","Morocco","Medium",1999,0.515,66.406,8.090929985,3.14,4626.713379
"2849","MAR","Morocco","Medium",2000,0.525,66.787,8.56276989,3.26,4677.170898
"2850","MAR","Morocco","Medium",2001,0.536,67.18,8.933050156,3.366,4978.098633
"2851","MAR","Morocco","Medium",2002,0.547,67.547,9.365309715,3.472,5113.145996
"2852","MAR","Morocco","Medium",2003,0.557,67.915,9.695070267,3.578,5371.904785
"2853","MAR","Morocco","Medium",2004,0.564,68.231,9.891050339,3.684,5567.89502
"2854","MAR","Morocco","Medium",2005,0.57,68.704,10.01336002,3.79,5699.209473
"2855","MAR","Morocco","Medium",2006,0.576,69.128,10.01791,3.88,6054.887695
"2856","MAR","Morocco","Medium",2007,0.583,69.604,10.22760963,3.97,6193.030762
"2857","MAR","Morocco","Medium",2008,0.59,70.048,10.36264038,4.06,6469.0625
"2858","MAR","Morocco","Medium",2009,0.596,70.458,10.53151989,4.15,6544.930176
"2859","MAR","Morocco","Medium",2010,0.604,70.829,10.91386032,4.24,6684.600586
"2860","MAR","Morocco","Medium",2011,0.616,71.269,11.28670979,4.468,6937.933594
"2861","MAR","Morocco","Medium",2012,0.626,71.679,11.62874985,4.696,7029.493652
"2862","MAR","Morocco","Medium",2013,0.636,72.122,11.9529438,4.924,7266.277832
"2863","MAR","Morocco","Medium",2014,0.645,72.538,12.27713776,5.152,7315.503418
"2864","MAR","Morocco","Medium",2015,0.656,72.92,12.60133171,5.38,7568.45166
"2865","MAR","Morocco","Medium",2016,0.662,73.284,12.92552567,5.514,7525.547852
"2866","MAR","Morocco","Medium",2017,0.671,73.66,13.24971962,5.648,7799.584473
"2867","MAR","Morocco","Medium",2018,0.677,73.986,13.44997978,5.782,7950.918457
"2868","MAR","Morocco","Medium",2019,0.684,74.27,13.70191002,5.916,8093.258789
"2869","MAR","Morocco","Medium",2020,0.683,73.92,13.92945957,6.05,7473.866211
"2870","MAR","Morocco","Medium",2021,0.688,74.042,14.03929996,6.05,7947.897949
"2871","MAR","Morocco","Medium",2022,0.698,74.973,14.59442043,6.05,7954.522461
"2872","MOZ","Mozambique","Low",1990,0.239,44.469,3.871253902,1.598693513,443.6287718
"2873","MOZ","Mozambique","Low",1991,0.242,44.66,3.898401763,1.587136693,460.4362423
"2874","MOZ","Mozambique","Low",1992,0.237,44.949,3.925740004,1.575579872,415.6825682
"2875","MOZ","Mozambique","Low",1993,0.243,45.354,3.953269958,1.564023052,448.7568989
"2876","MOZ","Mozambique","Low",1994,0.245,45.606,4.043809891,1.552466231,455.0614818
"2877","MOZ","Mozambique","Low",1995,0.248,46.04,4.153170109,1.540909411,450.0676175
"2878","MOZ","Mozambique","Low",1996,0.26,46.636,4.507280111,1.583284419,491.6361237
"2879","MOZ","Mozambique","Low",1997,0.272,47.408,4.861390114,1.625659428,535.3138931
"2880","MOZ","Mozambique","Low",1998,0.283,48.024,5.215500116,1.668034437,570.7682118
"2881","MOZ","Mozambique","Low",1999,0.296,48.812,5.569610119,1.710409446,624.7418202
"2882","MOZ","Mozambique","Low",2000,0.303,49.491,6.018149853,1.752784454,608.6782352
"2883","MOZ","Mozambique","Low",2001,0.317,50.065,6.493030071,1.829829925,660.4795327
"2884","MOZ","Mozambique","Low",2002,0.325,50.59,6.955689907,1.906875395,657.7826961
"2885","MOZ","Mozambique","Low",2003,0.339,50.87,7.360409975,1.983920866,743.7658677
"2886","MOZ","Mozambique","Low",2004,0.349,51.249,7.765130043,2.060966337,784.9239942
"2887","MOZ","Mozambique","Low",2005,0.359,51.561,8.379469872,2.138011807,798.6799631
"2888","MOZ","Mozambique","Low",2006,0.367,51.961,8.693770409,2.188091363,828.8803
"2889","MOZ","Mozambique","Low",2007,0.38,52.566,9.341190338,2.238170919,881.3190632
"2890","MOZ","Mozambique","Low",2008,0.391,53.164,9.815670013,2.288250475,926.0131114
"2891","MOZ","Mozambique","Low",2009,0.4,53.788,9.987150192,2.33833003,988.1886934
"2892","MOZ","Mozambique","Low",2010,0.407,54.198,10.19349003,2.479079962,1014.95404
"2893","MOZ","Mozambique","Low",2011,0.412,54.869,9.928839684,2.619829893,1075.173192
"2894","MOZ","Mozambique","Low",2012,0.418,55.639,9.804129601,2.762074947,1133.868038
"2895","MOZ","Mozambique","Low",2013,0.432,56.492,10.39083958,2.904320002,1177.571146
"2896","MOZ","Mozambique","Low",2014,0.438,57.274,10.34068966,3.046565056,1216.700511
"2897","MOZ","Mozambique","Low",2015,0.445,58.151,10.35270023,3.18881011,1249.574201
"2898","MOZ","Mozambique","Low",2016,0.448,59.038,10.35868502,3.126510024,1256.537367
"2899","MOZ","Mozambique","Low",2017,0.45,59.771,10.3646698,3.064209938,1250.070805
"2900","MOZ","Mozambique","Low",2018,0.458,60.526,10.48351964,3.329503298,1269.429225
"2901","MOZ","Mozambique","Low",2019,0.465,61.166,10.60373232,3.594796658,1265.071119
"2902","MOZ","Mozambique","Low",2020,0.467,61.172,10.72532345,3.860090017,1212.078122
"2903","MOZ","Mozambique","Low",2021,0.459,59.325,10.72532345,3.860090017,1203.247321
"2904","MOZ","Mozambique","Low",2022,0.461,59.625,10.72532345,3.860090017,1219.241361
"2905","MMR","Myanmar (Burma)","Medium",1990,0.333,56.661,6.440790176,2.220867026,552.4215807
"2906","MMR","Myanmar (Burma)","Medium",1991,0.344,57.014,7.037065029,2.272047501,568.8031638
"2907","MMR","Myanmar (Burma)","Medium",1992,0.356,57.251,7.633339882,2.323227975,604.735266
"2908","MMR","Myanmar (Burma)","Medium",1993,0.363,57.631,7.771729946,2.37440845,637.2056598
"2909","MMR","Myanmar (Burma)","Medium",1994,0.369,57.956,7.86823988,2.425588925,674.2402521
"2910","MMR","Myanmar (Burma)","Medium",1995,0.373,58.259,7.768799782,2.4767694,710.5219103
"2911","MMR","Myanmar (Burma)","Medium",1996,0.38,58.941,7.797009786,2.548056489,744.3328739
"2912","MMR","Myanmar (Burma)","Medium",1997,0.383,59.243,7.82521979,2.619343579,759.7736504
"2913","MMR","Myanmar (Burma)","Medium",1998,0.39,59.794,7.853429794,2.690630669,800.2251056
"2914","MMR","Myanmar (Burma)","Medium",1999,0.398,59.881,7.881639798,2.761917758,889.0781902
"2915","MMR","Myanmar (Burma)","Medium",2000,0.407,60.155,7.909849803,2.833204848,989.0004727
"2916","MMR","Myanmar (Burma)","Medium",2001,0.415,60.416,7.938059807,2.915459182,1093.333572
"2917","MMR","Myanmar (Burma)","Medium",2002,0.425,60.725,8.062719822,2.997713517,1222.974918
"2918","MMR","Myanmar (Burma)","Medium",2003,0.435,60.98,8.187379837,3.079967851,1377.301481
"2919","MMR","Myanmar (Burma)","Medium",2004,0.445,61.25,8.312039852,3.162222185,1550.477855
"2920","MMR","Myanmar (Burma)","Medium",2005,0.456,61.599,8.436699867,3.24447652,1742.60921
"2921","MMR","Myanmar (Burma)","Medium",2006,0.466,61.893,8.561359882,3.343181721,1945.627088
"2922","MMR","Myanmar (Burma)","Medium",2007,0.475,62.371,8.686019897,3.441886922,2145.143129
"2923","MMR","Myanmar (Burma)","Medium",2008,0.461,56.506,8.942250859,3.540592123,2354.622248
"2924","MMR","Myanmar (Burma)","Medium",2009,0.497,63.155,9.19848182,3.639297324,2581.673005
"2925","MMR","Myanmar (Burma)","Medium",2010,0.506,63.329,9.454712781,3.738002525,2760.973638
"2926","MMR","Myanmar (Burma)","Medium",2011,0.517,63.901,9.710943742,3.937240802,2915.311297
"2927","MMR","Myanmar (Burma)","Medium",2012,0.526,64.141,9.967174703,4.136479078,3068.385287
"2928","MMR","Myanmar (Burma)","Medium",2013,0.538,64.815,10.22340566,4.335717355,3286.716192
"2929","MMR","Myanmar (Burma)","Medium",2014,0.548,65.056,10.47963663,4.534955631,3508.911008
"2930","MMR","Myanmar (Burma)","Medium",2015,0.557,65.561,10.73586759,4.734193908,3585.873718
"2931","MMR","Myanmar (Burma)","Medium",2016,0.567,65.685,10.99209855,4.849349976,3977.693477
"2932","MMR","Myanmar (Burma)","Medium",2017,0.58,65.843,11.24832951,5.358500004,4195.512493
"2933","MMR","Myanmar (Burma)","Medium",2018,0.595,66.465,11.50456047,5.867650032,4422.231843
"2934","MMR","Myanmar (Burma)","Medium",2019,0.608,66.61,11.7794511,6.37680006,4668.94162
"2935","MMR","Myanmar (Burma)","Medium",2020,0.615,66.797,12.06090998,6.518157697,4813.516405
"2936","MMR","Myanmar (Burma)","Medium",2021,0.599,65.672,12.06090998,6.518157697,3923.009853
"2937","MMR","Myanmar (Burma)","Medium",2022,0.608,67.256,12.06090998,6.518157697,4037.705141
"2938","NAM","Namibia","Medium",1990,0.595,62.496,11.65740713,5.704538658,6331.557309
"2939","NAM","Namibia","Medium",1991,0.6,62.098,12.05757999,5.713290215,6727.326775
"2940","NAM","Namibia","Medium",1992,0.603,61.545,12.47148991,5.722055197,6825.340105
"2941","NAM","Namibia","Medium",1993,0.601,60.86,12.88539982,5.730820179,6487.800409
"2942","NAM","Namibia","Medium",1994,0.6,59.846,13.29930973,5.739585161,6387.712482
"2943","NAM","Namibia","Medium",1995,0.593,58.634,13.08613968,5.748350143,6578.587336
"2944","NAM","Namibia","Medium",1996,0.581,56.918,12.81157494,5.757115126,6476.253615
"2945","NAM","Namibia","Medium",1997,0.572,55.558,12.53701019,5.765880108,6555.396255
"2946","NAM","Namibia","Medium",1998,0.564,54.101,12.44921017,5.77464509,6647.116329
"2947","NAM","Namibia","Medium",1999,0.553,53.036,12.01422024,5.783410072,6540.349379
"2948","NAM","Namibia","Medium",2000,0.549,51.99,12.02659512,5.792175055,6753.356049
"2949","NAM","Namibia","Medium",2001,0.544,51.26,12.03896999,5.800940037,6643.826043
"2950","NAM","Namibia","Medium",2002,0.544,51.254,11.75957012,5.881194262,6954.73357
"2951","NAM","Namibia","Medium",2003,0.547,51.083,11.81025982,5.961448488,7361.228673
"2952","NAM","Namibia","Medium",2004,0.551,51.246,11.70338488,6.041702713,7909.795643
"2953","NAM","Namibia","Medium",2005,0.553,51.787,11.59650993,6.121956938,7806.446782
"2954","NAM","Namibia","Medium",2006,0.559,52.655,11.37924957,6.177517556,8315.340937
"2955","NAM","Namibia","Medium",2007,0.567,53.68,11.43864167,6.233078174,8479.210365
"2956","NAM","Namibia","Medium",2008,0.574,54.653,11.46318987,6.288638791,8592.203371
"2957","NAM","Namibia","Medium",2009,0.579,55.496,11.48773807,6.344199409,8473.739736
"2958","NAM","Namibia","Medium",2010,0.584,56.015,11.51228626,6.399760026,8669.277709
"2959","NAM","Namibia","Medium",2011,0.59,56.553,11.53683446,6.517054664,9068.238438
"2960","NAM","Namibia","Medium",2012,0.599,57.64,11.56138265,6.634349301,9385.523298
"2961","NAM","Namibia","Medium",2013,0.61,58.694,11.58593085,6.751643938,10110.37765
"2962","NAM","Namibia","Medium",2014,0.619,59.822,11.6106363,6.868938575,10508.82142
"2963","NAM","Namibia","Medium",2015,0.627,60.7,11.63539444,6.986233212,10810.32087
"2964","NAM","Namibia","Medium",2016,0.631,61.682,11.66020537,7.037678228,10423.84319
"2965","NAM","Namibia","Medium",2017,0.634,62.293,11.68506921,7.089123245,10147.9947
"2966","NAM","Namibia","Medium",2018,0.635,62.586,11.70998606,7.140568261,9876.164543
"2967","NAM","Namibia","Medium",2019,0.638,63.075,11.73495605,7.192013277,9758.482157
"2968","NAM","Namibia","Medium",2020,0.634,62.829,11.75997928,7.243458294,9013.510659
"2969","NAM","Namibia","Medium",2021,0.616,59.269,11.75997928,7.243458294,8991.686884
"2970","NAM","Namibia","Medium",2022,0.61,58.059,11.75997928,7.243458294,9200.026599
"2971","NPL","Nepal","Medium",1990,0.395,54.833,7.272699833,2.346687263,1515.347144
"2972","NPL","Nepal","Medium",1991,0.403,55.712,7.440219879,2.397803223,1569.31315
"2973","NPL","Nepal","Medium",1992,0.411,56.71,7.672130108,2.448919183,1589.199428
"2974","NPL","Nepal","Medium",1993,0.416,57.619,7.676449776,2.500035143,1607.544356
"2975","NPL","Nepal","Medium",1994,0.423,58.553,7.713659763,2.551151103,1698.480308
"2976","NPL","Nepal","Medium",1995,0.428,59.318,7.769179821,2.602267063,1721.511896
"2977","NPL","Nepal","Medium",1996,0.437,59.981,8.120109558,2.632471949,1762.032821
"2978","NPL","Nepal","Medium",1997,0.444,60.771,8.235124588,2.662676835,1821.694612
"2979","NPL","Nepal","Medium",1998,0.449,61.549,8.350139618,2.69288172,1845.558911
"2980","NPL","Nepal","Medium",1999,0.455,62.113,8.465154648,2.723086606,1915.053502
"2981","NPL","Nepal","Medium",2000,0.461,62.614,8.580169678,2.753291491,2003.086757
"2982","NPL","Nepal","Medium",2001,0.462,63.336,8.190719604,2.853199959,2091.739132
"2983","NPL","Nepal","Medium",2002,0.469,63.264,8.713439941,2.920027971,2052.604656
"2984","NPL","Nepal","Medium",2003,0.476,64.197,8.860610008,2.986855984,2104.371785
"2985","NPL","Nepal","Medium",2004,0.484,64.818,9.077980042,3.053683996,2171.980392
"2986","NPL","Nepal","Medium",2005,0.492,65.457,9.295350075,3.120512009,2236.377591
"2987","NPL","Nepal","Medium",2006,0.503,65.868,9.870400429,3.187340021,2301.730086
"2988","NPL","Nepal","Medium",2007,0.508,66.329,9.96543026,3.254168034,2368.750921
"2989","NPL","Nepal","Medium",2008,0.518,66.421,10.39307976,3.320996046,2496.179426
"2990","NPL","Nepal","Medium",2009,0.53,66.761,11.09342957,3.387824059,2600.640342
"2991","NPL","Nepal","Medium",2010,0.543,66.814,11.88823986,3.454652071,2702.041832
"2992","NPL","Nepal","Medium",2011,0.552,67.313,12.36256981,3.521480083,2776.65818
"2993","NPL","Nepal","Medium",2012,0.557,67.47,12.50422478,3.563950062,2905.619623
"2994","NPL","Nepal","Medium",2013,0.563,67.965,12.64587975,3.60642004,3001.327391
"2995","NPL","Nepal","Medium",2014,0.567,68.085,12.56865025,3.648890018,3197.193444
"2996","NPL","Nepal","Medium",2015,0.568,67.456,12.6352396,3.691359997,3304.135201
"2997","NPL","Nepal","Medium",2016,0.574,68.776,12.70316029,3.733829975,3284.577604
"2998","NPL","Nepal","Medium",2017,0.581,68.91,12.69890022,3.933636665,3530.738117
"2999","NPL","Nepal","Medium",2018,0.588,68.979,12.81940031,4.133443356,3743.375267
"3000","NPL","Nepal","Medium",2019,0.598,69.558,12.9399004,4.333250046,3963.226102
"3001","NPL","Nepal","Medium",2020,0.593,69.246,12.64451981,4.485598758,3805.213582
"3002","NPL","Nepal","Medium",2021,0.591,68.45,12.64451981,4.485598758,3874.43281
"3003","NPL","Nepal","Medium",2022,0.601,70.484,12.64451981,4.485598758,4025.554685
"3004","NLD","Netherlands","Very High",1990,0.847,77.007,14.7744503,11.09854878,35604.21453
"3005","NLD","Netherlands","Very High",1991,0.852,77.156,15.01319981,11.16080369,36321.72519
"3006","NLD","Netherlands","Very High",1992,0.853,77.359,14.94740009,11.22305861,36519.68504
"3007","NLD","Netherlands","Very High",1993,0.855,77.035,15.20777035,11.28531353,36927.07844
"3008","NLD","Netherlands","Very High",1994,0.88,77.513,17.33371925,11.34756844,37998.08258
"3009","NLD","Netherlands","Very High",1995,0.878,77.545,16.81469917,11.40982336,39267.83509
"3010","NLD","Netherlands","Very High",1996,0.882,77.55,16.95819092,11.4849586,40686.01274
"3011","NLD","Netherlands","Very High",1997,0.883,77.924,16.57000923,11.56009384,42081.85558
"3012","NLD","Netherlands","Very High",1998,0.884,77.997,16.47043037,11.63522909,43138.42434
"3013","NLD","Netherlands","Very High",1999,0.886,77.96,16.31699944,11.71036433,45626.52692
"3014","NLD","Netherlands","Very High",2000,0.892,78.122,16.53998947,11.78549957,47137.94542
"3015","NLD","Netherlands","Very High",2001,0.893,78.33,16.60247993,11.78549957,46910.94143
"3016","NLD","Netherlands","Very High",2002,0.89,78.405,16.26139069,11.78549957,46587.06464
"3017","NLD","Netherlands","Very High",2003,0.893,78.657,16.36185074,11.78549957,47164.6907
"3018","NLD","Netherlands","Very High",2004,0.896,79.231,16.29899979,11.78549957,47860.08741
"3019","NLD","Netherlands","Very High",2005,0.899,79.48,16.43285942,11.78781033,48605.60021
"3020","NLD","Netherlands","Very High",2006,0.905,79.838,16.55203056,11.88865519,50729.21449
"3021","NLD","Netherlands","Very High",2007,0.911,80.245,16.68618011,11.98950005,52315.24369
"3022","NLD","Netherlands","Very High",2008,0.911,80.377,16.80303001,11.90822029,51224.24336
"3023","NLD","Netherlands","Very High",2009,0.912,80.66,16.84559059,11.93865013,49636.7471
"3024","NLD","Netherlands","Very High",2010,0.917,80.819,17.01534081,11.98348045,51571.06331
"3025","NLD","Netherlands","Very High",2011,0.927,81.1,17.88151932,11.9578104,52419.18625
"3026","NLD","Netherlands","Very High",2012,0.927,81.049,17.9406395,12.02159977,51285.41572
"3027","NLD","Netherlands","Very High",2013,0.929,81.292,18.05022621,12.06632996,51273.40844
"3028","NLD","Netherlands","Very High",2014,0.931,81.642,18.15981293,12.09368992,51664.46399
"3029","NLD","Netherlands","Very High",2015,0.932,81.482,18.26939964,12.13512993,52434.71704
"3030","NLD","Netherlands","Very High",2016,0.933,81.547,18.13762093,12.18412018,52540.37278
"3031","NLD","Netherlands","Very High",2017,0.936,81.729,18.40394974,12.25356531,54455.46371
"3032","NLD","Netherlands","Very High",2018,0.939,81.774,18.33420944,12.32301044,55850.18234
"3033","NLD","Netherlands","Very High",2019,0.941,82.046,18.37341499,12.4523201,55628.1765
"3034","NLD","Netherlands","Very High",2020,0.938,81.638,18.41262054,12.58162975,52499.90113
"3035","NLD","Netherlands","Very High",2021,0.941,81.687,18.58348083,12.58162975,55354.90417
"3036","NLD","Netherlands","Very High",2022,0.946,82.451,18.58348083,12.58162975,57278.31015
"3037","NZL","New Zealand","Very High",1990,0.812,75.424,14.59095001,10.1395211,26939.40337
"3038","NZL","New Zealand","Very High",1991,0.815,76.079,14.64754963,10.39962959,24769.85294
"3039","NZL","New Zealand","Very High",1992,0.823,76.19,15.08668041,10.66641064,24840.46452
"3040","NZL","New Zealand","Very High",1993,0.839,76.5,16.02350998,10.93319168,25935.30209
"3041","NZL","New Zealand","Very High",1994,0.852,76.92,16.65543938,11.19997272,27006.97037
"3042","NZL","New Zealand","Very High",1995,0.859,76.789,16.94636917,11.46675377,28027.1675
"3043","NZL","New Zealand","Very High",1996,0.863,76.809,16.97283936,11.73353481,28259.27133
"3044","NZL","New Zealand","Very High",1997,0.871,77.348,17.10215468,12.00031586,28877.87784
"3045","NZL","New Zealand","Very High",1998,0.88,78.172,17.23147,12.2670969,29266.40783
"3046","NZL","New Zealand","Very High",1999,0.885,77.918,17.36078532,12.53387794,30277.15037
